time,Max_Power
20201128:1511,60000
20201128:1611,60000
20201128:1711,60000
20201128:1811,60000
20201128:1911,60000
20201128:2011,60000
20201128:2111,60000
20201128:2211,60000
20201128:2311,60000
20201129:0011,60000
20201129:0111,60000
20201129:0211,60000
20201129:0311,60000
20201129:0411,60000
20201129:0511,60000
20201129:0611,60000
20201129:0711,60000
20201129:0811,60000
20201129:0911,60000
20201129:1011,60000
20201129:1111,60000
20201129:1211,60000
20201129:1311,60000
20201129:1411,60000
20201129:1511,60000
20201129:1611,60000
20201129:1711,60000
20201129:1811,60000
20201129:1911,60000
20201129:2011,60000
20201129:2111,60000
20201129:2211,60000
20201129:2311,60000
20201130:0011,60000
20201130:0111,60000
20201130:0211,60000
20201130:0311,60000
20201130:0411,60000
20201130:0511,60000
20201130:0611,60000
20201130:0711,60000
20201130:0811,60000
20201130:0911,60000
20201130:1011,60000
20201130:1111,60000
20201130:1211,60000
20201130:1311,60000
20201130:1411,60000
20201130:1511,60000
20201130:1611,60000
20201130:1711,60000
20201130:1811,60000
20201130:1911,60000
20201130:2011,60000
20201130:2111,60000
20201130:2211,60000
20201130:2311,60000
20201201:0011,60000
20201201:0111,60000
20201201:0211,60000
20201201:0311,60000
20201201:0411,60000
20201201:0511,60000
20201201:0611,60000
20201201:0711,60000
20201201:0811,60000
20201201:0911,60000
20201201:1011,60000
20201201:1111,60000
20201201:1211,60000
20201201:1311,60000
20201201:1411,60000
20201201:1511,60000
20201201:1611,60000
20201201:1711,60000
20201201:1811,60000
20201201:1911,60000
20201201:2011,60000
20201201:2111,60000
20201201:2211,60000
20201201:2311,60000
20201202:0011,60000
20201202:0111,60000
20201202:0211,60000
20201202:0311,60000
20201202:0411,60000
20201202:0511,60000
20201202:0611,60000
20201202:0711,60000
20201202:0811,60000
20201202:0911,60000
20201202:1011,60000
20201202:1111,60000
20201202:1211,60000
20201202:1311,60000
20201202:1411,60000
20201202:1511,60000
20201202:1611,60000
20201202:1711,60000
20201202:1811,60000
20201202:1911,60000
20201202:2011,60000
20201202:2111,60000
20201202:2211,60000
20201202:2311,60000
20201203:0011,60000
20201203:0111,60000
20201203:0211,60000
20201203:0311,60000
20201203:0411,60000
20201203:0511,60000
20201203:0611,60000
20201203:0711,60000
20201203:0811,60000
20201203:0911,60000
20201203:1011,60000
20201203:1111,60000
20201203:1211,60000
20201203:1311,60000
20201203:1411,60000
20201203:1511,60000
20201203:1611,60000
20201203:1711,60000
20201203:1811,60000
20201203:1911,60000
20201203:2011,60000
20201203:2111,60000
20201203:2211,60000
20201203:2311,60000
20201204:0011,60000
20201204:0111,60000
20201204:0211,60000
20201204:0311,60000
20201204:0411,60000
20201204:0511,60000
20201204:0611,60000
20201204:0711,60000
20201204:0811,60000
20201204:0911,60000
20201204:1011,60000
20201204:1111,60000
20201204:1211,60000
20201204:1311,60000
20201204:1411,60000
20201204:1511,60000
20201204:1611,60000
20201204:1711,60000
20201204:1811,60000
20201204:1911,60000
20201204:2011,60000
20201204:2111,60000
20201204:2211,60000
20201204:2311,60000
20201205:0011,60000
20201205:0111,60000
20201205:0211,60000
20201205:0311,60000
20201205:0411,60000
20201205:0511,60000
20201205:0611,60000
20201205:0711,60000
20201205:0811,60000
20201205:0911,60000
20201205:1011,60000
20201205:1111,60000
20201205:1211,60000
20201205:1311,60000
20201205:1411,60000
20201205:1511,60000
20201205:1611,60000
20201205:1711,60000
20201205:1811,60000
20201205:1911,60000
20201205:2011,60000
20201205:2111,60000
20201205:2211,60000
20201205:2311,60000
20201206:0011,60000
20201206:0111,60000
20201206:0211,60000
20201206:0311,60000
20201206:0411,60000
20201206:0511,60000
20201206:0611,60000
20201206:0711,60000
20201206:0811,60000
20201206:0911,60000
20201206:1011,60000
20201206:1111,60000
20201206:1211,60000
20201206:1311,60000
20201206:1411,60000
20201206:1511,60000
20201206:1611,60000
20201206:1711,60000
20201206:1811,60000
20201206:1911,60000
20201206:2011,60000
20201206:2111,60000
20201206:2211,60000
20201206:2311,60000
20201207:0011,60000
20201207:0111,60000
20201207:0211,60000
20201207:0311,60000
20201207:0411,60000
20201207:0511,60000
20201207:0611,60000
20201207:0711,60000
20201207:0811,60000
20201207:0911,60000
20201207:1011,60000
20201207:1111,60000
20201207:1211,60000
20201207:1311,60000
20201207:1411,60000
20201207:1511,60000
20201207:1611,60000
20201207:1711,60000
20201207:1811,60000
20201207:1911,60000
20201207:2011,60000
20201207:2111,60000
20201207:2211,60000
20201207:2311,60000
20201208:0011,60000
20201208:0111,60000
20201208:0211,60000
20201208:0311,60000
20201208:0411,60000
20201208:0511,60000
20201208:0611,60000
20201208:0711,60000
20201208:0811,60000
20201208:0911,60000
20201208:1011,60000
20201208:1111,60000
20201208:1211,60000
20201208:1311,60000
20201208:1411,60000
20201208:1511,60000
20201208:1611,60000
20201208:1711,60000
20201208:1811,60000
20201208:1911,60000
20201208:2011,60000
20201208:2111,60000
20201208:2211,60000
20201208:2311,60000
20201209:0011,60000
20201209:0111,60000
20201209:0211,60000
20201209:0311,60000
20201209:0411,60000
20201209:0511,60000
20201209:0611,60000
20201209:0711,60000
20201209:0811,60000
20201209:0911,60000
20201209:1011,60000
20201209:1111,60000
20201209:1211,60000
20201209:1311,60000
20201209:1411,60000
20201209:1511,60000
20201209:1611,60000
20201209:1711,60000
20201209:1811,60000
20201209:1911,60000
20201209:2011,60000
20201209:2111,60000
20201209:2211,60000
20201209:2311,60000
20201210:0011,60000
20201210:0111,60000
20201210:0211,60000
20201210:0311,60000
20201210:0411,60000
20201210:0511,60000
20201210:0611,60000
20201210:0711,60000
20201210:0811,60000
20201210:0911,60000
20201210:1011,60000
20201210:1111,60000
20201210:1211,60000
20201210:1311,60000
20201210:1411,60000
20201210:1511,60000
20201210:1611,60000
20201210:1711,60000
20201210:1811,60000
20201210:1911,60000
20201210:2011,60000
20201210:2111,60000
20201210:2211,60000
20201210:2311,60000
20201211:0011,60000
20201211:0111,60000
20201211:0211,60000
20201211:0311,60000
20201211:0411,60000
20201211:0511,60000
20201211:0611,60000
20201211:0711,60000
20201211:0811,60000
20201211:0911,60000
20201211:1011,60000
20201211:1111,60000
20201211:1211,60000
20201211:1311,60000
20201211:1411,60000
20201211:1511,60000
20201211:1611,60000
20201211:1711,60000
20201211:1811,60000
20201211:1911,60000
20201211:2011,60000
20201211:2111,60000
20201211:2211,60000
20201211:2311,60000
20201212:0011,60000
20201212:0111,60000
20201212:0211,60000
20201212:0311,60000
20201212:0411,60000
20201212:0511,60000
20201212:0611,60000
20201212:0711,60000
20201212:0811,60000
20201212:0911,60000
20201212:1011,60000
20201212:1111,60000
20201212:1211,60000
20201212:1311,60000
20201212:1411,60000
20201212:1511,60000
20201212:1611,60000
20201212:1711,60000
20201212:1811,60000
20201212:1911,60000
20201212:2011,60000
20201212:2111,60000
20201212:2211,60000
20201212:2311,60000
20201213:0011,60000
20201213:0111,60000
20201213:0211,60000
20201213:0311,60000
20201213:0411,60000
20201213:0511,60000
20201213:0611,60000
20201213:0711,60000
20201213:0811,60000
20201213:0911,60000
20201213:1011,60000
20201213:1111,60000
20201213:1211,60000
20201213:1311,60000
20201213:1411,60000
20201213:1511,60000
20201213:1611,60000
20201213:1711,60000
20201213:1811,60000
20201213:1911,60000
20201213:2011,60000
20201213:2111,60000
20201213:2211,60000
20201213:2311,60000
20201214:0011,60000
20201214:0111,60000
20201214:0211,60000
20201214:0311,60000
20201214:0411,60000
20201214:0511,60000
20201214:0611,60000
20201214:0711,60000
20201214:0811,60000
20201214:0911,60000
20201214:1011,60000
20201214:1111,60000
20201214:1211,60000
20201214:1311,60000
20201214:1411,60000
20201214:1511,60000
20201214:1611,60000
20201214:1711,60000
20201214:1811,60000
20201214:1911,60000
20201214:2011,60000
20201214:2111,60000
20201214:2211,60000
20201214:2311,60000
20201215:0011,60000
20201215:0111,60000
20201215:0211,60000
20201215:0311,60000
20201215:0411,60000
20201215:0511,60000
20201215:0611,60000
20201215:0711,60000
20201215:0811,60000
20201215:0911,60000
20201215:1011,60000
20201215:1111,60000
20201215:1211,60000
20201215:1311,60000
20201215:1411,60000
20201215:1511,60000
20201215:1611,60000
20201215:1711,60000
20201215:1811,60000
20201215:1911,60000
20201215:2011,60000
20201215:2111,60000
20201215:2211,60000
20201215:2311,60000
20201216:0011,60000
20201216:0111,60000
20201216:0211,60000
20201216:0311,60000
20201216:0411,60000
20201216:0511,60000
20201216:0611,60000
20201216:0711,60000
20201216:0811,60000
20201216:0911,60000
20201216:1011,60000
20201216:1111,60000
20201216:1211,60000
20201216:1311,60000
20201216:1411,60000
20201216:1511,60000
20201216:1611,60000
20201216:1711,60000
20201216:1811,60000
20201216:1911,60000
20201216:2011,60000
20201216:2111,60000
20201216:2211,60000
20201216:2311,60000
20201217:0011,60000
20201217:0111,60000
20201217:0211,60000
20201217:0311,60000
20201217:0411,60000
20201217:0511,60000
20201217:0611,60000
20201217:0711,60000
20201217:0811,60000
20201217:0911,60000
20201217:1011,60000
20201217:1111,60000
20201217:1211,60000
20201217:1311,60000
20201217:1411,60000
20201217:1511,60000
20201217:1611,60000
20201217:1711,60000
20201217:1811,60000
20201217:1911,60000
20201217:2011,60000
20201217:2111,60000
20201217:2211,60000
20201217:2311,60000
20201218:0011,60000
20201218:0111,60000
20201218:0211,60000
20201218:0311,60000
20201218:0411,60000
20201218:0511,60000
20201218:0611,60000
20201218:0711,60000
20201218:0811,60000
20201218:0911,60000
20201218:1011,60000
20201218:1111,60000
20201218:1211,60000
20201218:1311,60000
20201218:1411,60000
20201218:1511,60000
20201218:1611,60000
20201218:1711,60000
20201218:1811,60000
20201218:1911,60000
20201218:2011,60000
20201218:2111,60000
20201218:2211,60000
20201218:2311,60000
20201219:0011,60000
20201219:0111,60000
20201219:0211,60000
20201219:0311,60000
20201219:0411,60000
20201219:0511,60000
20201219:0611,60000
20201219:0711,60000
20201219:0811,60000
20201219:0911,60000
20201219:1011,60000
20201219:1111,60000
20201219:1211,60000
20201219:1311,60000
20201219:1411,60000
20201219:1511,60000
20201219:1611,60000
20201219:1711,60000
20201219:1811,60000
20201219:1911,60000
20201219:2011,60000
20201219:2111,60000
20201219:2211,60000
20201219:2311,60000
20201220:0011,60000
20201220:0111,60000
20201220:0211,60000
20201220:0311,60000
20201220:0411,60000
20201220:0511,60000
20201220:0611,60000
20201220:0711,60000
20201220:0811,60000
20201220:0911,60000
20201220:1011,60000
20201220:1111,60000
20201220:1211,60000
20201220:1311,60000
20201220:1411,60000
20201220:1511,60000
20201220:1611,60000
20201220:1711,60000
20201220:1811,60000
20201220:1911,60000
20201220:2011,60000
20201220:2111,60000
20201220:2211,60000
20201220:2311,60000
20201221:0011,60000
20201221:0111,60000
20201221:0211,60000
20201221:0311,60000
20201221:0411,60000
20201221:0511,60000
20201221:0611,60000
20201221:0711,60000
20201221:0811,60000
20201221:0911,60000
20201221:1011,60000
20201221:1111,60000
20201221:1211,60000
20201221:1311,60000
20201221:1411,60000
20201221:1511,60000
20201221:1611,60000
20201221:1711,60000
20201221:1811,60000
20201221:1911,60000
20201221:2011,60000
20201221:2111,60000
20201221:2211,60000
20201221:2311,60000
20201222:0011,60000
20201222:0111,60000
20201222:0211,60000
20201222:0311,60000
20201222:0411,60000
20201222:0511,60000
20201222:0611,60000
20201222:0711,60000
20201222:0811,60000
20201222:0911,60000
20201222:1011,60000
20201222:1111,60000
20201222:1211,60000
20201222:1311,60000
20201222:1411,60000
20201222:1511,60000
20201222:1611,60000
20201222:1711,60000
20201222:1811,60000
20201222:1911,60000
20201222:2011,60000
20201222:2111,60000
20201222:2211,60000
20201222:2311,60000
20201223:0011,60000
20201223:0111,60000
20201223:0211,60000
20201223:0311,60000
20201223:0411,60000
20201223:0511,60000
20201223:0611,60000
20201223:0711,60000
20201223:0811,60000
20201223:0911,60000
20201223:1011,60000
20201223:1111,60000
20201223:1211,60000
20201223:1311,60000
20201223:1411,60000
20201223:1511,60000
20201223:1611,60000
20201223:1711,60000
20201223:1811,60000
20201223:1911,60000
20201223:2011,60000
20201223:2111,60000
20201223:2211,60000
20201223:2311,60000
20201224:0011,60000
20201224:0111,60000
20201224:0211,60000
20201224:0311,60000
20201224:0411,60000
20201224:0511,60000
20201224:0611,60000
20201224:0711,60000
20201224:0811,60000
20201224:0911,60000
20201224:1011,60000
20201224:1111,60000
20201224:1211,60000
20201224:1311,60000
20201224:1411,60000
20201224:1511,60000
20201224:1611,60000
20201224:1711,60000
20201224:1811,60000
20201224:1911,60000
20201224:2011,60000
20201224:2111,60000
20201224:2211,60000
20201224:2311,60000
20201225:0011,60000
20201225:0111,60000
20201225:0211,60000
20201225:0311,60000
20201225:0411,60000
20201225:0511,60000
20201225:0611,60000
20201225:0711,60000
20201225:0811,60000
20201225:0911,60000
20201225:1011,60000
20201225:1111,60000
20201225:1211,60000
20201225:1311,60000
20201225:1411,60000
20201225:1511,60000
20201225:1611,60000
20201225:1711,60000
20201225:1811,60000
20201225:1911,60000
20201225:2011,60000
20201225:2111,60000
20201225:2211,60000
20201225:2311,60000
20201226:0011,60000
20201226:0111,60000
20201226:0211,60000
20201226:0311,60000
20201226:0411,60000
20201226:0511,60000
20201226:0611,60000
20201226:0711,60000
20201226:0811,60000
20201226:0911,60000
20201226:1011,60000
20201226:1111,60000
20201226:1211,60000
20201226:1311,60000
20201226:1411,60000
20201226:1511,60000
20201226:1611,60000
20201226:1711,60000
20201226:1811,60000
20201226:1911,60000
20201226:2011,60000
20201226:2111,60000
20201226:2211,60000
20201226:2311,60000
20201227:0011,60000
20201227:0111,60000
20201227:0211,60000
20201227:0311,60000
20201227:0411,60000
20201227:0511,60000
20201227:0611,60000
20201227:0711,60000
20201227:0811,60000
20201227:0911,60000
20201227:1011,60000
20201227:1111,60000
20201227:1211,60000
20201227:1311,60000
20201227:1411,60000
20201227:1511,60000
20201227:1611,60000
20201227:1711,60000
20201227:1811,60000
20201227:1911,60000
20201227:2011,60000
20201227:2111,60000
20201227:2211,60000
20201227:2311,60000
20201228:0011,60000
20201228:0111,60000
20201228:0211,60000
20201228:0311,60000
20201228:0411,60000
20201228:0511,60000
20201228:0611,60000
20201228:0711,60000
20201228:0811,60000
20201228:0911,60000
20201228:1011,60000
20201228:1111,60000
20201228:1211,60000
20201228:1311,60000
20201228:1411,60000
20201228:1511,60000
20201228:1611,60000
20201228:1711,60000
20201228:1811,60000
20201228:1911,60000
20201228:2011,60000
20201228:2111,60000
20201228:2211,60000
20201228:2311,60000
20201229:0011,60000
20201229:0111,60000
20201229:0211,60000
20201229:0311,60000
20201229:0411,60000
20201229:0511,60000
20201229:0611,60000
20201229:0711,60000
20201229:0811,60000
20201229:0911,60000
20201229:1011,60000
20201229:1111,60000
20201229:1211,60000
20201229:1311,60000
20201229:1411,60000
